,username,text,is_quote_status,quote_count,reply_count,favorite_count,view_count,retweet_count,has_card,thumbnail_title,urls,hashtags,ticker,day,month,year,is_in_reply_to,is_view_count,1_day_after,3_day_after,7_day_after
507,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,17,7061.0,1,0,,1,,PFE,28,10,2024,0,1,0,0,0
508,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,17,7061.0,1,0,,1,,PYPL,28,10,2024,0,1,0,0,0
509,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,17,7061.0,1,0,,1,,DHI,28,10,2024,0,1,0,0,0
510,bespokeinvest,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg,0,3,4,58,209745.0,12,0,,0,,AAPL,25,10,2024,0,1,1,1,0
511,bespokeinvest,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg,0,3,4,58,209745.0,12,0,,0,,META,25,10,2024,0,1,1,1,0
512,bespokeinvest,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg,0,3,4,58,209745.0,12,0,,0,,NVDA,25,10,2024,0,1,0,0,0
513,bespokeinvest,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg,0,3,4,58,209745.0,12,0,,0,,MSFT,25,10,2024,0,1,0,0,0
514,bespokeinvest,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg,0,3,4,58,209745.0,12,0,,0,,AMZN,25,10,2024,0,1,1,1,1
515,bespokeinvest,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg,0,3,4,58,209745.0,12,0,,0,,GOOGL,25,10,2024,0,1,1,1,1
516,bespokeinvest,"Key Earnings Reports After the Close Monday

Amkor $AMKR
Brown &amp; Brown $BRO
Cadence Design $CDNS
Camping World $CWH
Encompass Health $EHC
Flowserve $FLS
Ford $F
Leggett &amp; Platt $LEG
V.F. Corp $VFC
Waste Mgmt $WM
Welltower $WELL

For more, start a trial at https://t.co/H4p1RcpNxV.",0,0,2,18,7137.0,1,0,,1,,WM,25,10,2024,0,1,0,0,1
517,bespokeinvest,"Key Earnings Reports After the Close Monday

Amkor $AMKR
Brown &amp; Brown $BRO
Cadence Design $CDNS
Camping World $CWH
Encompass Health $EHC
Flowserve $FLS
Ford $F
Leggett &amp; Platt $LEG
V.F. Corp $VFC
Waste Mgmt $WM
Welltower $WELL

For more, start a trial at https://t.co/H4p1RcpNxV.",0,0,2,18,7137.0,1,0,,1,,F,25,10,2024,0,1,1,1,0
518,bespokeinvest,"Autonomy takes center stage in this quarter's conference call with Elon Musk and Tesla (TSLA) as the company gets ready to implement its vision of the future. Humanoid robots, Cybercabs, energy storage, and more.

Read Bespoke's latest Conference Call Recap for $TSLA today!",0,0,0,10,6220.0,0,1,,0,,TSLA,25,10,2024,0,1,1,1,0
519,Cokedupoptions,Had to eat McDonalds over Wendy's this morning https://t.co/oBoHr1PBlH,0,0,9,46,18324.0,2,0,,0,,MCD,23,9,2024,0,1,1,1,1
520,jay_21_,$BA big equity raise,0,0,0,1,1021.0,0,0,,0,,BA,28,10,2024,0,1,0,0,1
521,jay_21_,"$JPM gives the BTC miners 9 months to get a deal done 

Seems generous 

$CORZ only real one so far 

https://t.co/RCjmcPrtZl",0,0,0,3,1071.0,0,1,JPMorgan: Bitcoin miners have nine-month window to get AI data center deals,1,,JPM,24,10,2024,0,1,1,1,1
522,muddywatersre,"@StevenWalkerCFA @BillAckman Yes, dropping CFA credentials from Twitter handles. It screams Little D energy.",0,0,1,0,106.0,0,0,,0,,D,23,8,2024,1,1,0,0,0
